e-0-1     | 02:41:12.222 [W0] INFO:	sim_time 9_306_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_306_882_661->9_306_912_661us)
runtime-0-1     | 02:44:00.685 [W0] INFO:	sim_time 9_312_012_661us: PhysicsEvent @ 9_312_012_661us
runtime-0-1     | 02:44:00.685 [W0] INFO:	sim_time 9_312_012_661us: TrafficEvent @ 9_312_012_661us
runtime-0-1     | 02:44:00.686 [W0] INFO:	sim_time 9_312_012_661us: PhysicsEvent @ 9_312_012_661us
runtime-0-1     | 02:44:00.687 [W0] INFO:	sim_time 9_312_012_661us: StepEvent @ 9_312_012_661us
runtime-0-1     | 02:44:00.689 [W0] INFO:	sim_time 9_312_112_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_082_661->9_312_112_661us)
runtime-0-1     | 02:44:00.855 [W0] INFO:	sim_time 9_312_112_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_082_661->9_312_112_661us)
runtime-0-1     | 02:44:01.193 [W0] INFO:	sim_time 9_312_112_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_082_661->9_312_112_661us)
runtime-0-1     | 02:44:01.369 [W0] INFO:	sim_time 9_312_112_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_082_661->9_312_112_661us)
runtime-0-1     | 02:44:01.616 [W0] INFO:	sim_time 9_312_112_661us: PolicyEvent @ 9_312_112_661us
runtime-0-1     | 02:44:01.617 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:03,955][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:03.981 [W0] INFO:	sim_time 9_312_112_661us: ControllerEvent @ 9_312_112_661us
runtime-0-1     | 02:44:03.990 [W0] INFO:	sim_time 9_312_112_661us: PhysicsEvent @ 9_312_112_661us
runtime-0-1     | 02:44:03.990 [W0] INFO:	sim_time 9_312_112_661us: TrafficEvent @ 9_312_112_661us
runtime-0-1     | 02:44:03.991 [W0] INFO:	sim_time 9_312_112_661us: PhysicsEvent @ 9_312_112_661us
runtime-0-1     | 02:44:03.992 [W0] INFO:	sim_time 9_312_112_661us: StepEvent @ 9_312_112_661us
runtime-0-1     | 02:44:03.994 [W0] INFO:	sim_time 9_312_212_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_182_661->9_312_212_661us)
runtime-0-1     | 02:44:04.260 [W0] INFO:	sim_time 9_312_212_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_182_661->9_312_212_661us)
runtime-0-1     | 02:44:04.420 [W0] INFO:	sim_time 9_312_212_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_182_661->9_312_212_661us)
runtime-0-1     | 02:44:04.544 [W0] INFO:	sim_time 9_312_212_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_182_661->9_312_212_661us)
runtime-0-1     | 02:44:04.812 [W0] INFO:	sim_time 9_312_212_661us: PolicyEvent @ 9_312_212_661us
runtime-0-1     | 02:44:04.813 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:07,091][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:44:07.118 [W0] INFO:	sim_time 9_312_212_661us: ControllerEvent @ 9_312_212_661us
runtime-0-1     | 02:44:07.127 [W0] INFO:	sim_time 9_312_212_661us: PhysicsEvent @ 9_312_212_661us
runtime-0-1     | 02:44:07.127 [W0] INFO:	sim_time 9_312_212_661us: TrafficEvent @ 9_312_212_661us
runtime-0-1     | 02:44:07.128 [W0] INFO:	sim_time 9_312_212_661us: PhysicsEvent @ 9_312_212_661us
runtime-0-1     | 02:44:07.129 [W0] INFO:	sim_time 9_312_212_661us: StepEvent @ 9_312_212_661us
runtime-0-1     | 02:44:07.130 [W0] INFO:	sim_time 9_312_312_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_282_661->9_312_312_661us)
runtime-0-1     | 02:44:07.288 [W0] INFO:	sim_time 9_312_312_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_282_661->9_312_312_661us)
runtime-0-1     | 02:44:07.668 [W0] INFO:	sim_time 9_312_312_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_282_661->9_312_312_661us)
runtime-0-1     | 02:44:07.869 [W0] INFO:	sim_time 9_312_312_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_282_661->9_312_312_661us)
runtime-0-1     | 02:44:08.028 [W0] INFO:	sim_time 9_312_312_661us: PolicyEvent @ 9_312_312_661us
runtime-0-1     | 02:44:08.028 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:10,350][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:10.376 [W0] INFO:	sim_time 9_312_312_661us: ControllerEvent @ 9_312_312_661us
runtime-0-1     | 02:44:10.384 [W0] INFO:	sim_time 9_312_312_661us: PhysicsEvent @ 9_312_312_661us
runtime-0-1     | 02:44:10.384 [W0] INFO:	sim_time 9_312_312_661us: TrafficEvent @ 9_312_312_661us
runtime-0-1     | 02:44:10.385 [W0] INFO:	sim_time 9_312_312_661us: PhysicsEvent @ 9_312_312_661us
runtime-0-1     | 02:44:10.385 [W0] INFO:	sim_time 9_312_312_661us: StepEvent @ 9_312_312_661us
runtime-0-1     | 02:44:10.387 [W0] INFO:	sim_time 9_312_412_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_382_661->9_312_412_661us)
runtime-0-1     | 02:44:10.664 [W0] INFO:	sim_time 9_312_412_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_382_661->9_312_412_661us)
runtime-0-1     | 02:44:10.946 [W0] INFO:	sim_time 9_312_412_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_382_661->9_312_412_661us)
runtime-0-1     | 02:44:11.062 [W0] INFO:	sim_time 9_312_412_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_382_661->9_312_412_661us)
runtime-0-1     | 02:44:11.279 [W0] INFO:	sim_time 9_312_412_661us: PolicyEvent @ 9_312_412_661us
runtime-0-1     | 02:44:11.280 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:13,561][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:13.587 [W0] INFO:	sim_time 9_312_412_661us: ControllerEvent @ 9_312_412_661us
runtime-0-1     | 02:44:13.595 [W0] INFO:	sim_time 9_312_412_661us: PhysicsEvent @ 9_312_412_661us
runtime-0-1     | 02:44:13.595 [W0] INFO:	sim_time 9_312_412_661us: TrafficEvent @ 9_312_412_661us
runtime-0-1     | 02:44:13.596 [W0] INFO:	sim_time 9_312_412_661us: PhysicsEvent @ 9_312_412_661us
runtime-0-1     | 02:44:13.596 [W0] INFO:	sim_time 9_312_412_661us: StepEvent @ 9_312_412_661us
runtime-0-1     | 02:44:13.598 [W0] INFO:	sim_time 9_312_512_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_482_661->9_312_512_661us)
runtime-0-1     | 02:44:13.799 [W0] INFO:	sim_time 9_312_512_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_482_661->9_312_512_661us)
runtime-0-1     | 02:44:13.966 [W0] INFO:	sim_time 9_312_512_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_482_661->9_312_512_661us)
runtime-0-1     | 02:44:14.211 [W0] INFO:	sim_time 9_312_512_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_482_661->9_312_512_661us)
runtime-0-1     | 02:44:14.415 [W0] INFO:	sim_time 9_312_512_661us: PolicyEvent @ 9_312_512_661us
runtime-0-1     | 02:44:14.415 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:16,693][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:16.728 [W0] INFO:	sim_time 9_312_512_661us: ControllerEvent @ 9_312_512_661us
runtime-0-1     | 02:44:16.737 [W0] INFO:	sim_time 9_312_512_661us: PhysicsEvent @ 9_312_512_661us
runtime-0-1     | 02:44:16.737 [W0] INFO:	sim_time 9_312_512_661us: TrafficEvent @ 9_312_512_661us
runtime-0-1     | 02:44:16.738 [W0] INFO:	sim_time 9_312_512_661us: PhysicsEvent @ 9_312_512_661us
runtime-0-1     | 02:44:16.738 [W0] INFO:	sim_time 9_312_512_661us: StepEvent @ 9_312_512_661us
runtime-0-1     | 02:44:16.740 [W0] INFO:	sim_time 9_312_612_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_582_661->9_312_612_661us)
runtime-0-1     | 02:44:17.043 [W0] INFO:	sim_time 9_312_612_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_582_661->9_312_612_661us)
runtime-0-1     | 02:44:17.252 [W0] INFO:	sim_time 9_312_612_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_582_661->9_312_612_661us)
runtime-0-1     | 02:44:17.474 [W0] INFO:	sim_time 9_312_612_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_582_661->9_312_612_661us)
runtime-0-1     | 02:44:17.596 [W0] INFO:	sim_time 9_312_612_661us: PolicyEvent @ 9_312_612_661us
runtime-0-1     | 02:44:17.596 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:19,998][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:44:20.023 [W0] INFO:	sim_time 9_312_612_661us: ControllerEvent @ 9_312_612_661us
runtime-0-1     | 02:44:20.030 [W0] INFO:	sim_time 9_312_612_661us: PhysicsEvent @ 9_312_612_661us
runtime-0-1     | 02:44:20.030 [W0] INFO:	sim_time 9_312_612_661us: TrafficEvent @ 9_312_612_661us
runtime-0-1     | 02:44:20.031 [W0] INFO:	sim_time 9_312_612_661us: PhysicsEvent @ 9_312_612_661us
runtime-0-1     | 02:44:20.032 [W0] INFO:	sim_time 9_312_612_661us: StepEvent @ 9_312_612_661us
runtime-0-1     | 02:44:20.034 [W0] INFO:	sim_time 9_312_712_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_682_661->9_312_712_661us)
runtime-0-1     | 02:44:20.229 [W0] INFO:	sim_time 9_312_712_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_682_661->9_312_712_661us)
runtime-0-1     | 02:44:20.387 [W0] INFO:	sim_time 9_312_712_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_682_661->9_312_712_661us)
runtime-0-1     | 02:44:20.625 [W0] INFO:	sim_time 9_312_712_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_682_661->9_312_712_661us)
runtime-0-1     | 02:44:20.835 [W0] INFO:	sim_time 9_312_712_661us: PolicyEvent @ 9_312_712_661us
runtime-0-1     | 02:44:20.836 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:23,137][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:23.162 [W0] INFO:	sim_time 9_312_712_661us: ControllerEvent @ 9_312_712_661us
runtime-0-1     | 02:44:23.171 [W0] INFO:	sim_time 9_312_712_661us: PhysicsEvent @ 9_312_712_661us
runtime-0-1     | 02:44:23.171 [W0] INFO:	sim_time 9_312_712_661us: TrafficEvent @ 9_312_712_661us
runtime-0-1     | 02:44:23.172 [W0] INFO:	sim_time 9_312_712_661us: PhysicsEvent @ 9_312_712_661us
runtime-0-1     | 02:44:23.173 [W0] INFO:	sim_time 9_312_712_661us: StepEvent @ 9_312_712_661us
runtime-0-1     | 02:44:23.175 [W0] INFO:	sim_time 9_312_812_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_782_661->9_312_812_661us)
runtime-0-1     | 02:44:23.341 [W0] INFO:	sim_time 9_312_812_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_782_661->9_312_812_661us)
runtime-0-1     | 02:44:23.628 [W0] INFO:	sim_time 9_312_812_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_782_661->9_312_812_661us)
runtime-0-1     | 02:44:23.779 [W0] INFO:	sim_time 9_312_812_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_782_661->9_312_812_661us)
runtime-0-1     | 02:44:24.054 [W0] INFO:	sim_time 9_312_812_661us: PolicyEvent @ 9_312_812_661us
runtime-0-1     | 02:44:24.055 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:26,486][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:26.508 [W0] INFO:	sim_time 9_312_812_661us: ControllerEvent @ 9_312_812_661us
runtime-0-1     | 02:44:26.515 [W0] INFO:	sim_time 9_312_812_661us: PhysicsEvent @ 9_312_812_661us
runtime-0-1     | 02:44:26.515 [W0] INFO:	sim_time 9_312_812_661us: TrafficEvent @ 9_312_812_661us
runtime-0-1     | 02:44:26.516 [W0] INFO:	sim_time 9_312_812_661us: PhysicsEvent @ 9_312_812_661us
runtime-0-1     | 02:44:26.517 [W0] INFO:	sim_time 9_312_812_661us: StepEvent @ 9_312_812_661us
runtime-0-1     | 02:44:26.519 [W0] INFO:	sim_time 9_312_912_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_882_661->9_312_912_661us)
runtime-0-1     | 02:44:26.751 [W0] INFO:	sim_time 9_312_912_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_882_661->9_312_912_661us)
runtime-0-1     | 02:44:27.052 [W0] INFO:	sim_time 9_312_912_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_882_661->9_312_912_661us)
runtime-0-1     | 02:44:27.161 [W0] INFO:	sim_time 9_312_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_882_661->9_312_912_661us)
runtime-0-1     | 02:44:27.370 [W0] INFO:	sim_time 9_312_912_661us: PolicyEvent @ 9_312_912_661us
runtime-0-1     | 02:44:27.370 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:29,617][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:29.638 [W0] INFO:	sim_time 9_312_912_661us: ControllerEvent @ 9_312_912_661us
runtime-0-1     | 02:44:29.646 [W0] INFO:	sim_time 9_312_912_661us: PhysicsEvent @ 9_312_912_661us
runtime-0-1     | 02:44:29.646 [W0] INFO:	sim_time 9_312_912_661us: TrafficEvent @ 9_312_912_661us
runtime-0-1     | 02:44:29.647 [W0] INFO:	sim_time 9_312_912_661us: PhysicsEvent @ 9_312_912_661us
runtime-0-1     | 02:44:29.647 [W0] INFO:	sim_time 9_312_912_661us: StepEvent @ 9_312_912_661us
runtime-0-1     | 02:44:29.649 [W0] INFO:	sim_time 9_313_012_661us: CameraFrameEvent(camera_cross_left_120fov, 9_312_982_661->9_313_012_661us)
runtime-0-1     | 02:44:29.797 [W0] INFO:	sim_time 9_313_012_661us: CameraFrameEvent(camera_front_tele_30fov, 9_312_982_661->9_313_012_661us)
runtime-0-1     | 02:44:30.048 [W0] INFO:	sim_time 9_313_012_661us: CameraFrameEvent(camera_front_wide_120fov, 9_312_982_661->9_313_012_661us)
runtime-0-1     | 02:44:30.202 [W0] INFO:	sim_time 9_313_012_661us: CameraFrameEvent(camera_cross_right_120fov, 9_312_982_661->9_313_012_661us)
runtime-0-1     | 02:44:30.389 [W0] INFO:	sim_time 9_313_012_661us: PolicyEvent @ 9_313_012_661us
runtime-0-1     | 02:44:30.389 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:32,775][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop to keep distance to the lead vehicle since it is stationary ahead']
runtime-0-1     | 02:44:32.796 [W0] INFO:	sim_time 9_313_012_661us: ControllerEvent @ 9_313_012_661us
runtime-0-1     | 02:44:32.803 [W0] INFO:	sim_time 9_313_012_661us: PhysicsEvent @ 9_313_012_661us
runtime-0-1     | 02:44:32.803 [W0] INFO:	sim_time 9_313_012_661us: TrafficEvent @ 9_313_012_661us
runtime-0-1     | 02:44:32.804 [W0] INFO:	sim_time 9_313_012_661us: PhysicsEvent @ 9_313_012_661us
runtime-0-1     | 02:44:32.804 [W0] INFO:	sim_time 9_313_012_661us: StepEvent @ 9_313_012_661us
runtime-0-1     | 02:44:32.806 [W0] INFO:	sim_time 9_313_112_661us: CameraFrameEvent(camera_front_tele_30fov, 9_313_082_661->9_313_112_661us)
runtime-0-1     | 02:44:33.101 [W0] INFO:	sim_time 9_313_112_661us: CameraFrameEvent(camera_front_wide_120fov, 9_313_082_661->9_313_112_661us)
runtime-0-1     | 02:44:33.255 [W0] INFO:	sim_time 9_313_112_661us: CameraFrameEvent(camera_cross_left_120fov, 9_313_082_661->9_313_112_661us)
runtime-0-1     | 02:44:33.376 [W0] INFO:	sim_time 9_313_112_661us: CameraFrameEvent(camera_cross_right_120fov, 9_313_082_661->9_313_112_661us)
runtime-0-1     | 02:44:33.578 [W0] INFO:	sim_time 9_313_112_661us: PolicyEvent @ 9_313_112_661us
runtime-0-1     | 02:44:33.578 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:35,936][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop to keep distance to the lead vehicle since it is stopped ahead']
runtime-0-1     | 02:44:35.959 [W0] INFO:	sim_time 9_313_112_661us: ControllerEvent @ 9_313_112_661us
runtime-0-1     | 02:44:36.045 [W0] INFO:	sim_time 9_313_112_661us: PhysicsEvent @ 9_313_112_661us
runtime-0-1     | 02:44:36.045 [W0] INFO:	sim_time 9_313_112_661us: TrafficEvent @ 9_313_112_661us
runtime-0-1     | 02:44:36.046 [W0] INFO:	sim_time 9_313_112_661us: PhysicsEvent @ 9_313_112_661us
runtime-0-1     | 02:44:36.047 [W0] INFO:	sim_time 9_313_112_661us: StepEvent @ 9_313_112_661us
runtime-0-1     | 02:44:36.048 [W0] INFO:	sim_time 9_313_212_661us: CameraFrameEvent(camera_cross_left_120fov, 9_313_182_661->9_313_212_661us)
runtime-0-1     | 02:44:36.191 [W0] INFO:	sim_time 9_313_212_661us: CameraFrameEvent(camera_cross_right_120fov, 9_313_182_661->9_313_212_661us)
runtime-0-1     | 02:44:36.523 [W0] INFO:	sim_time 9_313_212_661us: CameraFrameEvent(camera_front_tele_30fov, 9_313_182_661->9_313_212_661us)
runtime-0-1     | 02:44:36.717 [W0] INFO:	sim_time 9_313_212_661us: CameraFrameEvent(camera_front_wide_120fov, 9_313_182_661->9_313_212_661us)
runtime-0-1     | 02:44:36.869 [W0] INFO:	sim_time 9_313_212_661us: PolicyEvent @ 9_313_212_661us
runtime-0-1     | 02:44:36.870 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:39,221][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:39.302 [W0] INFO:	sim_time 9_313_212_661us: ControllerEvent @ 9_313_212_661us
runtime-0-1     | 02:44:39.310 [W0] INFO:	sim_time 9_313_212_661us: PhysicsEvent @ 9_313_212_661us
runtime-0-1     | 02:44:39.310 [W0] INFO:	sim_time 9_313_212_661us: TrafficEvent @ 9_313_212_661us
runtime-0-1     | 02:44:39.311 [W0] INFO:	sim_time 9_313_212_661us: PhysicsEvent @ 9_313_212_661us
runtime-0-1     | 02:44:39.311 [W0] INFO:	sim_time 9_313_212_661us: StepEvent @ 9_313_212_661us
runtime-0-1     | 02:44:39.313 [W0] INFO:	sim_time 9_313_312_661us: CameraFrameEvent(camera_front_tele_30fov, 9_313_282_661->9_313_312_661us)
runtime-0-1     | 02:44:39.601 [W0] INFO:	sim_time 9_313_312_661us: CameraFrameEvent(camera_front_wide_120fov, 9_313_282_661->9_313_312_661us)
runtime-0-1     | 02:44:39.744 [W0] INFO:	sim_time 9_313_312_661us: CameraFrameEvent(camera_cross_left_120fov, 9_313_282_661->9_313_312_661us)
runtime-0-1     | 02:44:39.859 [W0] INFO:	sim_time 9_313_312_661us: CameraFrameEvent(camera_cross_right_120fov, 9_313_282_661->9_313_312_661us)
runtime-0-1     | 02:44:40.071 [W0] INFO:	sim_time 9_313_312_661us: PolicyEvent @ 9_313_312_661us
runtime-0-1     | 02:44:40.072 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:42,362][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop to keep distance to the lead vehicle since it is stopped ahead']
runtime-0-1     | 02:44:42.384 [W0] INFO:	sim_time 9_313_312_661us: ControllerEvent @ 9_313_312_661us
runtime-0-1     | 02:44:42.391 [W0] INFO:	sim_time 9_313_312_661us: PhysicsEvent @ 9_313_312_661us
runtime-0-1     | 02:44:42.391 [W0] INFO:	sim_time 9_313_312_661us: TrafficEvent @ 9_313_312_661us
runtime-0-1     | 02:44:42.392 [W0] INFO:	sim_time 9_313_312_661us: PhysicsEvent @ 9_313_312_661us
runtime-0-1     | 02:44:42.393 [W0] INFO:	sim_time 9_313_312_661us: StepEvent @ 9_313_312_661us
runtime-0-1     | 02:44:42.395 [W0] INFO:	sim_time 9_313_412_661us: CameraFrameEvent(camera_front_wide_120fov, 9_313_382_661->9_313_412_661us)
runtime-0-1     | 02:44:42.612 [W0] INFO:	sim_time 9_313_412_661us: CameraFrameEvent(camera_cross_left_120fov, 9_313_382_661->9_313_412_661us)
runtime-0-1     | 02:44:42.752 [W0] INFO:	sim_time 9_313_412_661us: CameraFrameEvent(camera_front_tele_30fov, 9_313_382_661->9_313_412_661us)
runtime-0-1     | 02:44:42.951 [W0] INFO:	sim_time 9_313_412_661us: CameraFrameEvent(camera_cross_right_120fov, 9_313_382_661->9_313_412_661us)
runtime-0-1     | 02:44:43.146 [W0] INFO:	sim_time 9_313_412_661us: PolicyEvent @ 9_313_412_661us
runtime-0-1     | 02:44:43.147 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:44:45,545][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:44:45.567 [W0] INFO:	sim_time 9_313_412_661us: ControllerEvent @ 9_313_412_661us
runtime-0-1     | 02:44:45.578 [W0] INFO:	sim_time 9_313_412_661us: PhysicsEvent @ 9_313_412_661us
runtime-0-1     | 02:44:45.578 [W0] INFO:	sim_time 9_313_412_661us: TrafficEvent @ 9_313_412_661us
runtime-0-1     | 02:44:45.579 [W0] INFO:	sim_time 9_313_412_661us: PhysicsEvent @ 9_313_412_661us
runtime-0-1     | 02:44:45.580 [W0] INFO:	sim_time 9_313_412_661us: StepEvent @ 9_313_412_661us
runtime-0-1     | 02:44:45.581 [W0] INFO:	sim_time 9_313_512_661us: CameraFrameEvent(camera_front_tele_30fov, 9_313_482_661->9_313_512_661us)
runtime-0-1     | 02:44:45.862 [W0] INFO:	sim_time 9_313_512_661us: CameraFrameEvent(camera_cross_right_120fov, 9_313_482_661->9_313_512_661us)
